x_data,y_data,time
-380,500,2022-05-27 01:39:43.898078
-370,500,2022-05-27 01:39:43.921097
-360,500,2022-05-27 01:39:43.944235
-350,500,2022-05-27 01:39:43.967372
-340,500,2022-05-27 01:39:43.990408
-330,500,2022-05-27 01:39:44.013591
-320,500,2022-05-27 01:39:44.036919
-310,500,2022-05-27 01:39:44.059891
-300,500,2022-05-27 01:39:44.083014
-290,500,2022-05-27 01:39:44.106399
-280,500,2022-05-27 01:39:44.129519
-270,500,2022-05-27 01:39:44.152716
-260,500,2022-05-27 01:39:44.176088
-250,500,2022-05-27 01:39:44.199118
-240,500,2022-05-27 01:39:44.222285
-230,500,2022-05-27 01:39:44.245574
-220,500,2022-05-27 01:39:44.268737
-210,500,2022-05-27 01:39:44.291813
-200,500,2022-05-27 01:39:44.315077
-190,500,2022-05-27 01:39:44.338195
-180,500,2022-05-27 01:39:44.361251
-170,500,2022-05-27 01:39:44.384679
-160,500,2022-05-27 01:39:44.407810
-150,500,2022-05-27 01:39:44.431019
-140,500,2022-05-27 01:39:44.454189
-130,500,2022-05-27 01:39:44.477300
-120,500,2022-05-27 01:39:44.500476
-110,500,2022-05-27 01:39:44.523723
-100,500,2022-05-27 01:39:44.546722
-90,500,2022-05-27 01:39:44.569788
-80,500,2022-05-27 01:39:44.593353
-70,500,2022-05-27 01:39:44.616521
-60,500,2022-05-27 01:39:44.639698
-50,500,2022-05-27 01:39:44.662828
-40,500,2022-05-27 01:39:44.685854
-30,500,2022-05-27 01:39:44.708921
-20,500,2022-05-27 01:39:44.732328
-10,500,2022-05-27 01:39:44.755368
0,500,2022-05-27 01:39:44.778475
10,500,2022-05-27 01:39:44.801759
20,500,2022-05-27 01:39:44.824749
30,500,2022-05-27 01:39:44.847881
40,500,2022-05-27 01:39:44.871345
50,500,2022-05-27 01:39:44.894348
60,500,2022-05-27 01:39:44.917427
70,500,2022-05-27 01:39:44.940915
80,500,2022-05-27 01:39:44.963923
90,500,2022-05-27 01:39:44.986959
100,500,2022-05-27 01:39:45.010489
110,500,2022-05-27 01:39:45.033670
120,500,2022-05-27 01:39:45.056800
130,500,2022-05-27 01:39:45.080074
140,500,2022-05-27 01:39:45.103130
150,500,2022-05-27 01:39:45.126365
160,500,2022-05-27 01:39:45.149564
170,500,2022-05-27 01:39:45.172604
180,500,2022-05-27 01:39:45.195705
190,500,2022-05-27 01:39:45.218997
200,500,2022-05-27 01:39:45.242166
210,500,2022-05-27 01:39:45.265200
220,500,2022-05-27 01:39:45.288559
230,500,2022-05-27 01:39:45.311618
240,500,2022-05-27 01:39:45.334637
250,500,2022-05-27 01:39:45.358081
260,500,2022-05-27 01:39:45.381134
270,500,2022-05-27 01:39:45.404245
280,500,2022-05-27 01:39:45.427598
290,500,2022-05-27 01:39:45.450722
300,500,2022-05-27 01:39:45.473722
310,500,2022-05-27 01:39:45.497254
320,500,2022-05-27 01:39:45.520358
330,500,2022-05-27 01:39:45.543559
340,500,2022-05-27 01:39:45.566658
350,500,2022-05-27 01:39:45.589790
360,500,2022-05-27 01:39:45.612955
370,500,2022-05-27 01:39:45.636241
