x_data,y_data,time
-180,-180,2022-05-27 13:07:49.397471
-190,-190,2022-05-27 13:07:49.429283
-200,-200,2022-05-27 13:07:49.461307
-210,-210,2022-05-27 13:07:49.493299
-220,-220,2022-05-27 13:07:49.525288
-230,-230,2022-05-27 13:07:49.557310
-240,-240,2022-05-27 13:07:49.589304
-250,-250,2022-05-27 13:07:49.621315
-260,-260,2022-05-27 13:07:49.653327
-270,-270,2022-05-27 13:07:49.684329
-280,-280,2022-05-27 13:07:49.717344
-290,-290,2022-05-27 13:07:49.749346
-300,-300,2022-05-27 13:07:49.781370
-310,-310,2022-05-27 13:07:49.813377
-320,-320,2022-05-27 13:07:49.845358
-330,-330,2022-05-27 13:07:49.877381
-340,-340,2022-05-27 13:07:49.909370
-350,-350,2022-05-27 13:07:49.941374
-360,-360,2022-05-27 13:07:49.973388
-370,-370,2022-05-27 13:07:50.005416
-380,-380,2022-05-27 13:07:50.037412
-390,-390,2022-05-27 13:07:50.069426
-400,-400,2022-05-27 13:07:50.101443
-410,-410,2022-05-27 13:07:50.133440
-420,-420,2022-05-27 13:07:50.165425
-430,-430,2022-05-27 13:07:50.197436
-440,-440,2022-05-27 13:07:50.229443
-450,-450,2022-05-27 13:07:50.261451
-460,-460,2022-05-27 13:07:50.293460
